Year,Month,Day,Weekday,Hour,Minute,Second,ContentLength,ElapsedTimeMilisecond 
2022,5,6,Friday,10,3,23,2730,58
2022,5,6,Friday,10,3,23,2730,56
2022,5,6,Friday,10,3,25,2730,57
2022,5,6,Friday,10,3,27,2730,64
2022,5,6,Friday,10,3,29,2730,58
2022,5,6,Friday,10,3,31,2730,55
2022,5,6,Friday,10,3,32,2730,60
2022,5,6,Friday,10,3,34,2730,56
2022,5,6,Friday,10,3,36,2730,77
2022,5,6,Friday,10,3,37,2730,61
2022,5,6,Friday,10,3,37,2730,60
2022,5,6,Friday,10,3,39,2730,58
2022,5,6,Friday,10,3,40,2730,58
2022,5,6,Friday,10,3,40,2730,58
2022,5,6,Friday,10,3,41,2730,56
2022,5,6,Friday,10,3,43,2730,55
2022,5,6,Friday,10,3,44,2730,55
2022,5,6,Friday,10,3,45,2730,56
2022,5,6,Friday,10,3,45,2730,54
2022,5,6,Friday,10,3,47,2730,61
2022,5,6,Friday,10,3,48,2730,50
2022,5,6,Friday,10,3,50,2730,57
2022,5,6,Friday,10,3,52,2730,55
2022,5,6,Friday,10,3,54,2730,51
2022,5,6,Friday,10,3,55,2730,53
2022,5,6,Friday,10,3,55,2730,60
2022,5,6,Friday,10,3,56,2730,67
2022,5,6,Friday,10,3,56,2730,67
2022,5,6,Friday,10,3,56,2730,57
2022,5,6,Friday,10,3,56,2730,50
2022,5,6,Friday,10,3,59,2730,57
2022,5,6,Friday,10,4,0,2730,56
2022,5,6,Friday,10,4,0,2730,60
2022,5,6,Friday,10,4,1,2730,63
2022,5,6,Friday,10,4,3,2730,56
2022,5,6,Friday,10,4,3,2730,58
2022,5,6,Friday,10,4,5,2730,56
2022,5,6,Friday,10,4,6,2730,68
2022,5,6,Friday,10,4,7,2730,51
2022,5,6,Friday,10,4,8,2730,56
2022,5,6,Friday,10,4,9,2730,59
2022,5,6,Friday,10,4,10,2730,59
2022,5,6,Friday,10,4,11,2730,63
2022,5,6,Friday,10,4,12,2730,55
2022,5,6,Friday,10,4,14,2730,60
2022,5,6,Friday,10,4,15,2730,63
2022,5,6,Friday,10,4,15,2730,63
2022,5,6,Friday,10,4,16,2730,60
2022,5,6,Friday,10,4,18,2730,61
2022,5,6,Friday,10,4,18,2730,52
2022,5,6,Friday,10,4,19,2730,61
2022,5,6,Friday,10,4,20,2730,50
2022,5,6,Friday,10,4,21,2730,60
2022,5,6,Friday,10,4,22,2730,55
2022,5,6,Friday,10,4,22,2730,61
2022,5,6,Friday,10,4,24,2730,59
2022,5,6,Friday,10,4,26,2730,57
2022,5,6,Friday,10,4,28,2730,56
2022,5,6,Friday,10,4,29,2730,56
2022,5,6,Friday,10,4,31,2730,53
2022,5,6,Friday,10,4,32,2730,54
2022,5,6,Friday,10,4,32,2730,54
2022,5,6,Friday,10,4,32,2730,59
2022,5,6,Friday,10,4,32,2730,57
2022,5,6,Friday,10,4,33,2730,100
2022,5,6,Friday,10,4,35,2730,55
2022,5,6,Friday,10,4,36,2730,57
2022,5,6,Friday,10,4,38,2730,63
2022,5,6,Friday,10,4,39,2730,60
2022,5,6,Friday,10,4,41,2730,71
2022,5,6,Friday,10,4,43,2730,216
2022,5,6,Friday,10,4,44,2730,52
2022,5,6,Friday,10,4,45,2730,57
2022,5,6,Friday,10,4,46,2730,60
2022,5,6,Friday,10,4,47,2730,64
2022,5,6,Friday,10,4,49,2730,55
2022,5,6,Friday,10,4,49,2730,55
